EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 18-04-2024
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 PP   : Sea level pressure in 0.1 hPa
30-34 Q_PP : quality code for PP (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station KREMSMUENSTER (TAWES), AUSTRIA (STAID: 11)
Blended and updated with sources:2148 125512 136484 911012 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   PP, Q_PP
    11,136484,19351008,10174,    0
    11,136484,19351009,10179,    0
    11,136484,19351010,10152,    0
    11,136484,19351011,10184,    0
    11,136484,19351012,10212,    0
    11,136484,19351013,10251,    0
    11,136484,19351014,10238,    0
    11,136484,19351015,10245,    0
    11,136484,19351016,10263,    0
    11,136484,19351017,10270,    0
    11,136484,19351018,10228,    0
    11,136484,19351019,10106,    0
    11,136484,19351020,10049,    0
    11,136484,19351021,10045,    0
    11,136484,19351022,10080,    0
    11,136484,19351023,10067,    0
    11,136484,19351024,10038,    0
    11,136484,19351025,10075,    0
    11,136484,19351026,10174,    0
    11,136484,19351027,10171,    0
    11,136484,19351028,10024,    0
    11,136484,19351029,10110,    0
    11,136484,19351030,10122,    0
    11,136484,19351031,10158,    0
    11,136484,19351101,10216,    0
    11,136484,19351102,10240,    0
    11,136484,19351103,10210,    0
    11,136484,19351104,10108,    0
    11,136484,19351105,10098,    0
    11,136484,19351106,10140,    0
    11,136484,19351107,10145,    0
    11,136484,19351108,10096,    0
    11,136484,19351109,10105,    0
    11,136484,19351110,10176,    0
    11,136484,19351111,10173,    0
    11,136484,19351112,10160,    0
    11,136484,19351113,10159,    0
    11,136484,19351114,10230,    0
    11,136484,19351115,10180,    0
    11,136484,19351116,10153,    0
    11,136484,19351117,10035,    0
    11,136484,19351118,10077,    0
    11,136484,19351119,10163,    0
    11,136484,19351120,10117,    0
    11,136484,19351121,10082,    0
    11,136484,19351122,10072,    0
    11,136484,19351123,10075,    0
    11,136484,19351124,10135,    0
    11,136484,19351125,10199,    0
    11,136484,19351126,10196,    0
    11,136484,19351127,10193,    0
    11,136484,19351128,10166,    0
    11,136484,19351129,10102,    0
    11,136484,19351130,10113,    0
    11,136484,19351201, 9912,    0
    11,136484,19351202, 9889,    0
    11,136484,19351203, 9953,    0
    11,136484,19351204, 9943,    0
    11,136484,19351205,10026,    0
    11,136484,19351206,10099,    0
    11,136484,19351207,10136,    0
    11,136484,19351208,10191,    0
    11,136484,19351209,10132,    0
    11,136484,19351210,10139,    0
    11,136484,19351211,10224,    0
    11,136484,19351212,10225,    0
    11,136484,19351213,10166,    0
    11,136484,19351214,10129,    0
    11,136484,19351215,10133,    0
    11,136484,19351216,10113,    0
    11,136484,19351217,10064,    0
    11,136484,19351218,10083,    0
    11,136484,19351219,10093,    0
    11,136484,19351220,10017,    0
    11,136484,19351221,10053,    0
    11,136484,19351222,10113,    0
    11,136484,19351223,10109,    0
    11,136484,19351224,10091,    0
    11,136484,19351225,10026,    0
    11,136484,19351226,10003,    0
    11,136484,19351227,10061,    0
    11,136484,19351228,10063,    0
    11,136484,19351229,10139,    0
    11,136484,19351230,10142,    0
    11,136484,19351231,10150,    0
    11,136484,19360101,10054,    0
    11,136484,19360102,10034,    0
    11,136484,19360103, 9991,    0
    11,136484,19360104,10086,    0
    11,136484,19360105,10204,    0
    11,136484,19360106,10117,    0
    11,136484,19360107,10103,    0
    11,136484,19360108,10149,    0
    11,136484,19360109,10194,    0
    11,136484,19360110,10158,    0
    11,136484,19360111,10163,    0
    11,136484,19360112,10223,    0
    11,136484,19360113,10218,    0
    11,136484,19360114,10215,    0
    11,136484,19360115,10232,    0
    11,136484,19360116,10138,    0
    11,136484,19360117, 9986,    0
    11,136484,19360118,10052,    0
    11,136484,19360119,10064,    0
    11,136484,19360120,10033,    0
    11,136484,19360121,10067,    0
    11,136484,19360122,10056,    0
    11,136484,19360123,10097,    0
    11,136484,19360124,10128,    0
    11,136484,19360125,10074,    0
    11,136484,19360126,10036,    0
    11,136484,19360127,10050,    0
    11,136484,19360128,10114,    0
    11,136484,19360129,10008,    0
    11,136484,19360130,10076,    0
    11,136484,19360131,10042,    0
    11,136484,19360201, 9985,    0
    11,136484,19360202, 9877,    0
    11,136484,19360203, 9949,    0
    11,136484,19360204,10066,    0
    11,136484,19360205,10196,    0
    11,136484,19360206,10238,    0
    11,136484,19360207,10270,    0
    11,136484,19360208,10236,    0
    11,136484,19360209,10147,    0
    11,136484,19360210,10162,    0
    11,136484,19360211,10206,    0
    11,136484,19360212,10188,    0
    11,136484,19360213,10204,    0
    11,136484,19360214,10166,    0
    11,136484,19360215,10119,    0
    11,136484,19360216,10063,    0
    11,136484,19360217,10040,    0
    11,136484,19360218,10071,    0
    11,136484,19360219,10045,    0
    11,136484,19360220,10118,    0
    11,136484,19360221,10143,    0
    11,136484,19360222,10081,    0
    11,136484,19360223,10004,    0
    11,136484,19360224,10024,    0
    11,136484,19360225,10074,    0
    11,136484,19360226,10126,    0
    11,136484,19360227,10079,    0
    11,136484,19360228, 9864,    0
    11,136484,19360229, 9912,    0
    11,136484,19360301, 9917,    0
    11,136484,19360302,10015,    0
    11,136484,19360303,10092,    0
    11,136484,19360304,10094,    0
    11,136484,19360305,10064,    0
    11,136484,19360306,10075,    0
    11,136484,19360307,10149,    0
    11,136484,19360308,10175,    0
    11,136484,19360309,10172,    0
    11,136484,19360310,10150,    0
    11,136484,19360311,10077,    0
    11,136484,19360312,10048,    0
    11,136484,19360313,10100,    0
    11,136484,19360314,10166,    0
    11,136484,19360315,10190,    0
    11,136484,19360316,10171,    0
    11,136484,19360317,10240,    0
    11,136484,19360318,10243,    0
    11,136484,19360319,10202,    0
    11,136484,19360320,10189,    0
    11,136484,19360321,10181,    0
    11,136484,19360322,10115,    0
    11,136484,19360323,10057,    0
    11,136484,19360324,10097,    0
    11,136484,19360325,10091,    0
    11,136484,19360326,10022,    0
    11,136484,19360327,10087,    0
    11,136484,19360328,10157,    0
    11,136484,19360329,10167,    0
    11,136484,19360330,10137,    0
    11,136484,19360331,10149,    0
    11,136484,19360401,10149,    0
    11,136484,19360402,10141,    0
    11,136484,19360403,10148,    0
    11,136484,19360404,10076,    0
    11,136484,19360405,10136,    0
    11,136484,19360406,10155,    0
    11,136484,19360407,10037,    0
    11,136484,19360408,10114,    0
    11,136484,19360409,10136,    0
    11,136484,19360410,10099,    0
    11,136484,19360411,10005,    0
    11,136484,19360412,10020,    0
    11,136484,19360413,10063,    0
    11,136484,19360414, 9994,    0
    11,136484,19360415, 9981,    0
    11,136484,19360416, 9937,    0
    11,136484,19360417, 9902,    0
    11,136484,19360418,10035,    0
    11,136484,19360419,10138,    0
    11,136484,19360420,10125,    0
    11,136484,19360421,10045,    0
    11,136484,19360422, 9946,    0
    11,136484,19360423,10110,    0
    11,136484,19360424,10182,    0
    11,136484,19360425,10229,    0
    11,136484,19360426,10192,    0
    11,136484,19360427,10145,    0
    11,136484,19360428,10156,    0
    11,136484,19360429,10136,    0
    11,136484,19360430,10108,    0
    11,136484,19360501,10145,    0
    11,136484,19360502,10173,    0
    11,136484,19360503,10168,    0
    11,136484,19360504,10123,    0
    11,136484,19360505,10084,    0
    11,136484,19360506,10067,    0
    11,136484,19360507,10062,    0
    11,136484,19360508,10067,    0
    11,136484,19360509,10081,    0
    11,136484,19360510,10075,    0
    11,136484,19360511,10113,    0
    11,136484,19360512,10105,    0
    11,136484,19360513,10151,    0
    11,136484,19360514,10181,    0
    11,136484,19360515,10157,    0
    11,136484,19360516,10155,    0
    11,136484,19360517,10140,    0
    11,136484,19360518,10142,    0
    11,136484,19360519,10128,    0
    11,136484,19360520,10069,    0
    11,136484,19360521,10027,    0
    11,136484,19360522,10056,    0
    11,136484,19360523,10054,    0
    11,136484,19360524,10098,    0
    11,136484,19360525,10140,    0
    11,136484,19360526,10140,    0
    11,136484,19360527,10074,    0
    11,136484,19360528,10074,    0
    11,136484,19360529,10085,    0
    11,136484,19360530,10040,    0
    11,136484,19360531,10060,    0
    11,136484,19360601,10124,    0
    11,136484,19360602,10176,    0
    11,136484,19360603,10113,    0
    11,136484,19360604,10003,    0
    11,136484,19360605,10055,    0
    11,136484,19360606,10082,    0
    11,136484,19360607,10123,    0
    11,136484,19360608,10148,    0
    11,136484,19360609,10152,    0
    11,136484,19360610,10139,    0
    11,136484,19360611,10127,    0
    11,136484,19360612,10149,    0
    11,136484,19360613,10177,    0
    11,136484,19360614,10155,    0
    11,136484,19360615,10147,    0
    11,136484,19360616,10182,    0
    11,136484,19360617,10182,    0
    11,136484,19360618,10187,    0
    11,136484,19360619,10167,    0
    11,136484,19360620,10131,    0
    11,136484,19360621,10138,    0
    11,136484,19360622,10137,    0
    11,136484,19360623,10146,    0
    11,136484,19360624,10149,    0
    11,136484,19360625,10156,    0
    11,136484,19360626,10152,    0
    11,136484,19360627,10142,    0
    11,136484,19360628,10146,    0
    11,136484,19360629,10105,    0
    11,136484,19360630,10120,    0
    11,136484,19360701,10081,    0
    11,136484,19360702,10125,    0
    11,136484,19360703,10144,    0
    11,136484,19360704,10168,    0
    11,136484,19360705,10194,    0
    11,136484,19360706,10151,    0
    11,136484,19360707,10107,    0
    11,136484,19360708,10134,    0
    11,136484,19360709,10104,    0
    11,136484,19360710,10111,    0
    11,136484,19360711,10103,    0
    11,136484,19360712,10162,    0
    11,136484,19360713,10152,    0
    11,136484,19360714,10146,    0
    11,136484,19360715,10104,    0
    11,136484,19360716,10169,    0
    11,136484,19360717,10180,    0
    11,136484,19360718,10120,    0
    11,136484,19360719,10159,    0
    11,136484,19360720,10098,    0
    11,136484,19360721,10095,    0
    11,136484,19360722,10114,    0
    11,136484,19360723,10158,    0
    11,136484,19360724,10163,    0
    11,136484,19360725,10131,    0
    11,136484,19360726,10169,    0
    11,136484,19360727,10135,    0
    11,136484,19360728,10135,    0
    11,136484,19360729,10159,    0
    11,136484,19360730,10185,    0
    11,136484,19360731,10162,    0
    11,136484,19360801,10103,    0
    11,136484,19360802,10095,    0
    11,136484,19360803,10120,    0
    11,136484,19360804,10173,    0
    11,136484,19360805,10208,    0
    11,136484,19360806,10229,    0
    11,136484,19360807,10192,    0
    11,136484,19360808,10186,    0
    11,136484,19360809,10174,    0
    11,136484,19360810,10139,    0
    11,136484,19360811,10122,    0
    11,136484,19360812,10117,    0
    11,136484,19360813,10145,    0
    11,136484,19360814,10165,    0
    11,136484,19360815,10180,    0
    11,136484,19360816,10185,    0
    11,136484,19360817,10184,    0
    11,136484,19360818,10171,    0
    11,136484,19360819,10161,    0
    11,136484,19360820,10169,    0
    11,136484,19360821,10179,    0
    11,136484,19360822,10166,    0
    11,136484,19360823,10219,    0
    11,136484,19360824,10253,    0
    11,136484,19360825,10225,    0
    11,136484,19360826,10218,    0
    11,136484,19360827,10245,    0
    11,136484,19360828,10256,    0
    11,136484,19360829,10256,    0
    11,136484,19360830,10216,    0
    11,136484,19360831,10148,    0
    11,136484,19360901,10168,    0
    11,136484,19360902,10172,    0
    11,136484,19360903,10138,    0
    11,136484,19360904,10095,    0
    11,136484,19360905,10092,    0
    11,136484,19360906,10104,    0
    11,136484,19360907,10065,    0
    11,136484,19360908,10061,    0
    11,136484,19360909,10101,    0
    11,136484,19360910,10184,    0
    11,136484,19360911,10225,    0
    11,136484,19360912,10219,    0
    11,136484,19360913,10225,    0
    11,136484,19360914,10218,    0
    11,136484,19360915,10221,    0
    11,136484,19360916,10223,    0
    11,136484,19360917,10219,    0
    11,136484,19360918,10211,    0
    11,136484,19360919,10219,    0
    11,136484,19360920,10239,    0
    11,136484,19360921,10264,    0
    11,136484,19360922,10280,    0
    11,136484,19360923,10233,    0
    11,136484,19360924,10152,    0
    11,136484,19360925,10124,    0
    11,136484,19360926,10083,    0
    11,136484,19360927,10060,    0
    11,136484,19360928,10074,    0
    11,136484,19360929,10177,    0
    11,136484,19360930,10178,    0
    11,136484,19361001,10162,    0
    11,136484,19361002,10201,    0
    11,136484,19361003,10224,    0
    11,136484,19361004,10164,    0
    11,136484,19361005,10127,    0
    11,136484,19361006,10137,    0
    11,136484,19361007,10128,    0
    11,136484,19361008,10129,    0
    11,136484,19361009,10155,    0
    11,136484,19361010,10163,    0
    11,136484,19361011,10199,    0
    11,136484,19361012,10213,    0
    11,136484,19361013,10159,    0
    11,136484,19361014,10156,    0
    11,136484,19361015,10198,    0
    11,136484,19361016,10186,    0
    11,136484,19361017,10205,    0
    11,136484,19361018,10156,    0
    11,136484,19361019,10131,    0
    11,136484,19361020,10079,    0
    11,136484,19361021,10204,    0
    11,136484,19361022,10207,    0
    11,136484,19361023,10217,    0
    11,136484,19361024,10203,    0
    11,136484,19361025,10147,    0
    11,136484,19361026,10157,    0
    11,136484,19361027,10105,    0
    11,136484,19361028,10101,    0
    11,136484,19361029,10184,    0
    11,136484,19361030,10245,    0
    11,136484,19361031,10196,    0
    11,136484,19361101,10145,    0
    11,136484,19361102,10141,    0
    11,136484,19361103,10182,    0
    11,136484,19361104,10194,    0
    11,136484,19361105,10175,    0
    11,136484,19361106,10076,    0
    11,136484,19361107,10010,    0
    11,136484,19361108,10045,    0
    11,136484,19361109,10105,    0
    11,136484,19361110,10144,    0
    11,136484,19361111,10179,    0
    11,136484,19361112,10129,    0
    11,136484,19361113,10158,    0
    11,136484,19361114,10215,    0
    11,136484,19361115,10250,    0
    11,136484,19361116,10212,    0
    11,136484,19361117,10163,    0
